income,age,credit_score,debt_ratio,loan_amount,risk_class
121163.50984816582,63.26471664200959,751.2053320284595,0.1909695091791041,10949.007449745217,LowRisk
68982.97215832015,39.93964778394936,762.2097941857758,0.22809952412456538,7578.849492372261,LowRisk
113498.03245272937,49.8435319520966,801.8318928511127,0.10944896698893611,9216.785082440518,LowRisk
93277.863340391,35.40505965637885,780.8403861593438,0.4048374340503533,8904.199764324658,LowRisk
81545.22838887863,60.263652794732295,741.4334931541423,0.31896744663916654,4529.170758781508,LowRisk
88973.07336118715,37.71269580876883,733.8263627005539,0.24478045637577706,14169.536380130277,LowRisk
60043.64907204061,27.471950133693603,778.5701198173836,0.29914254659149286,7724.378749970194,LowRisk
110535.9378950361,50.94153605956761,759.8343609935803,0.2957069331123777,15682.826357543247,LowRisk
74809.08324886902,37.02503223357256,750.9519161295666,0.16547747850476763,-3337.2349708097663,LowRisk
70573.84188119804,28.53488845228622,750.0686562038852,0.27180562182664547,9622.71331465061,LowRisk
96302.97477201742,61.91990982023668,739.6685557500938,0.2505386255636163,15198.402566047967,LowRisk
66536.80401728328,44.854432315255,759.7595810531818,0.2518037752944696,9734.626084996295,LowRisk
74739.28696895581,52.70387253966884,788.2604216414034,0.20434246053736943,12885.019520054448,LowRisk
90617.23039936626,48.01058428991663,809.437273539014,0.10981409685207384,8965.851911447626,LowRisk
65386.20395126661,43.32217175573971,715.5943850465942,0.27366261930191105,16622.16940383886,LowRisk
99700.83077680353,46.38723878098949,742.8965538273026,0.16056753115993255,9294.854021848118,LowRisk
113587.91871182063,44.67231628026237,801.1051633973254,0.16961844020365896,14147.539659557457,LowRisk
75889.14492903173,27.51660733601633,753.4935005651885,0.2657051515711956,13068.638195481733,LowRisk
81151.07638784348,45.15749702774949,751.8267132524501,0.31146844837378274,16386.410374046627,LowRisk
88129.2657389937,53.67127921963668,769.7984783185015,0.28433909678240177,7536.105323887614,LowRisk
84731.5041131054,57.26378136066232,747.2647990372383,0.35390297974181606,12565.597129057338,LowRisk
68463.50719264426,45.969076770005714,776.9368093148872,0.3649940726591714,15672.121745104572,LowRisk
79630.35486949694,40.478926604871006,696.9696029229538,0.18923464252904998,12384.348892700025,LowRisk
59312.589311601914,33.393080736319135,728.8222180350692,0.2261252703566485,15474.983548411717,LowRisk
106433.77222756673,34.152482997450946,793.4509059440421,0.30556823221953433,9470.411222250592,LowRisk
82622.39429631807,36.06778629329259,771.1915553023117,0.2037812596191577,11833.654075002754,LowRisk
81396.1498752817,50.22661992542151,706.3905068000415,-0.07655798884437007,10825.226183759218,LowRisk
88740.49403304094,41.094661341306605,734.3750527215093,0.2762938939198209,16359.047732998923,LowRisk
71874.66397253238,48.30126834172435,797.0512664894741,0.14275804103564244,16053.727180659145,LowRisk
105422.28596603735,33.07342543309663,790.6345191006976,0.09657960386995143,12947.62770050141,LowRisk
63153.65909819932,60.07580730180788,768.6532193136452,0.2783226290178242,14313.33278351121,LowRisk
88797.73250012987,56.06329287318233,817.4403729244282,0.1118491694033437,14596.407456590616,LowRisk
90878.05689090432,40.9942221413629,721.5664343589394,0.1928966070525815,5058.820598267258,LowRisk
62312.62791602799,51.76328477959019,710.2569015757828,0.1523428582593963,15196.93841484448,LowRisk
101472.9547909883,32.638540496666636,778.9934239156646,0.1251885916819524,16218.850995202018,LowRisk
90827.39716756846,39.535730883234876,730.0586204964624,0.04202019227315609,6101.29811399252,LowRisk
117872.78639675086,38.27253782144078,752.5203424286912,0.0634235374219049,18700.59512424595,LowRisk
90227.94713045374,42.87127317033042,784.5773691856209,0.17541767492574095,5210.796154859921,LowRisk
51990.52938524779,41.41121927359855,739.5194559165047,0.23176151155355026,8807.77625486179,LowRisk
88391.33816569186,52.86979254445617,750.6936457424243,0.400045619571772,5024.772128045225,LowRisk
61725.82919451532,33.7243062080467,752.4670733680617,0.4566312184864353,14062.82428372079,LowRisk
90084.48557610485,39.13215339659894,795.9760231982469,0.019846621905992262,13404.42985066609,LowRisk
53025.07667157586,40.688839182012345,757.3775055909481,0.14845124661540143,14807.049071794248,LowRisk
93739.27292165265,42.83330792513309,764.2658241228014,0.06947315234143708,17816.734158831725,LowRisk
94079.02425616338,49.281825545889475,772.5592486616595,0.19858766848353598,13698.1624470153,LowRisk
87915.6935613675,40.83113318666675,749.1736495314431,0.14307301315032434,12358.501656355893,LowRisk
72056.91203676809,35.62907701491039,793.4404191931998,0.2401342476710566,17553.12605758873,LowRisk
90926.03623841137,49.73589417722269,763.9019165814942,0.2760420118656939,15877.382635341226,LowRisk
84949.89635273669,30.679895967191573,777.6004359667188,0.10157161480756768,16641.482671328136,LowRisk
66321.93736266118,44.96254650870826,829.245215423561,0.11671396535961306,9318.960348927436,LowRisk
83299.21316688218,33.23031320088586,736.8290983140794,0.14640123902684077,13652.183825019032,LowRisk
80621.22427848226,36.82816978931915,754.0779742387331,0.260224051384736,14343.74566605617,LowRisk
76808.51600636575,41.192254846782596,708.5412368526912,0.2407323872186921,11730.360815192254,LowRisk
86671.17381583853,36.600858793082715,764.71651359183,0.3655743216748013,8534.206133849138,LowRisk
85696.14176763843,35.12707641217088,774.6269176835053,0.03871726652359245,17487.315490463312,LowRisk
78764.89688020281,43.534086912218115,778.4330241953827,0.3438463689033667,16180.943184740412,LowRisk
81208.80005887002,50.37019360644598,733.3241320679086,0.2755928533941857,14970.048687397582,LowRisk
72089.61180494705,35.31583961481473,720.0451123935651,0.22247856410821945,12558.277859905445,LowRisk
98280.1448330544,46.51503195477585,738.4062122490793,0.0975430838308244,5727.3793027632055,LowRisk
82007.33044938382,33.62895018345782,769.7938343546512,0.38863010786756313,10021.202265781181,LowRisk
120482.88854275388,42.88153555693572,798.6919226917613,0.32316479965048417,11725.806147328474,LowRisk
70497.69357179622,58.10044639466025,741.7646493040398,0.37230413699881476,12203.422849617898,LowRisk
119517.91183757067,40.68823838350195,730.5485320127975,0.2614065414998667,14188.58573727189,LowRisk
66621.02101782056,44.473540853901596,725.3443203656344,0.1803549272881811,11391.219297966705,LowRisk
84342.93797574272,45.42966665091616,816.5569669179273,0.24980137080084108,15191.451551378075,LowRisk
115321.34599731072,49.7026295092092,764.829049611497,0.2788715147549645,15596.943175813663,LowRisk
107963.61785487004,39.734177499066355,818.9291793681566,0.2516378366114836,6905.194203679653,LowRisk
105208.38536773545,46.18989343168022,773.2560598651962,0.18263341330822183,7366.022267390949,LowRisk
70340.40913947279,37.738840209981014,773.1500903397758,0.20822258958411882,7283.047463991816,LowRisk
67439.11878497867,34.6342000689681,769.4234798877662,0.26597126116372927,9146.539728633514,LowRisk
98931.72674472335,19.832313074510086,754.6047671969611,0.09023431698202075,10941.072499442576,LowRisk
109071.12134371979,25.32196790823845,721.7170125094449,0.34658103700965714,6020.240805897557,LowRisk
88054.40290849972,54.26975479003519,760.1293016019729,0.16192650887658647,24077.352648062268,LowRisk
75805.06779542145,49.334661276557526,715.144867810093,-0.047919079771087975,16301.181784863253,LowRisk
66388.65945219721,41.02296767788051,809.1758369243255,0.25062294366389526,7615.81217966555,LowRisk
112810.26010090217,26.103687612623766,701.6682647954484,0.24485976295042072,15442.70506165405,LowRisk
86865.93816553186,70.24543894350785,770.226072172557,0.26236780140969407,16745.003758941115,LowRisk
93921.83662786018,48.72526010609976,745.1185036040011,0.03859270561730074,11158.791759617723,LowRisk
85201.3685763313,40.68015664796056,741.220255538033,0.2824893064695605,15346.703315400886,LowRisk
81155.88158419594,57.6807407382493,696.8091547256718,0.003731932944450622,8815.24122969198,LowRisk
108532.99034276074,44.861459755816384,701.9856949092178,0.29214244437840653,16738.33200117959,LowRisk
101158.7826674052,38.35494403622205,803.4246001140934,0.15736006014745008,14811.667133873814,LowRisk
101729.21457035653,45.572487615919385,815.1155394656731,0.1427018933403473,14805.424031471883,LowRisk
87166.21431858807,52.06114886692499,731.7788859582719,0.12900825515174374,9373.359157658035,LowRisk
54895.81471448477,56.982361045927085,755.409109682719,-0.008483130968143404,15563.56497536534,LowRisk
58966.74571912814,37.696671315200284,778.7843261926429,0.46303933662865404,20941.63115051394,LowRisk
66787.42219722686,51.84668889501611,810.863414023882,0.18841494078684226,10362.516987614672,LowRisk
60443.70115422852,46.556763399039944,765.5780537391948,0.13969159922894708,9921.145954690071,LowRisk
109579.34445458677,51.57942246849143,703.5282680443281,0.05991001819265193,11027.960599444063,LowRisk
75744.74583705385,37.71441805184875,756.891026035159,0.07943551689860978,14523.678579754762,LowRisk
98439.0793914411,58.1497013335061,773.7118641037092,0.0914163928890043,9656.631133032515,LowRisk
109595.40597025189,41.86779903240028,788.1664496060108,0.16944718492910832,13208.555492140506,LowRisk
52546.45635411264,36.215243400647104,722.8880250006588,0.19738803233448837,10815.18600321083,LowRisk
67602.5021549286,31.51835120250588,735.7179331352822,0.14753008500248233,6262.810794516946,LowRisk
63632.63870871556,45.17795787160049,776.6239127515453,0.3035470843378986,8190.656222890422,LowRisk
83831.70692343973,56.79727666289582,801.977745473133,0.2084136028356591,12017.548130872883,LowRisk
73044.0510729774,62.311735088717725,783.3737579782377,0.3458181992216496,13525.683314075932,LowRisk
